CustomerID,CustomerName,LoyaltyTier,JoinDate,HomeCity,HomeStateCode,PreferredStoreID
C05074,Marcus Thorne,None,2022-03-02,Boulder,CO,ST012
C05075,Kenji Barros,None,2021-04-08,Coeur d'Alene,ID,ST016
C05076,Imani Hollis,None,2022-09-27,Boise,ID,ST013
C05077,Amara Wexford,None,2022-01-12,Boise,ID,ST008
C05078,Saskia Sandoval,Trailhead,2022-11-18,Seattle,WA,ST003
C05079,Otto Grimshaw,None,2021-08-16,Portland,OR,ST008
C05080,Elena Yardley,Trailhead,2021-01-02,Flagstaff,AZ,ST001
C05081,Theo Sandoval,None,2023-03-11,Portland,OR,ST015
C05082,Mateo Grimshaw,None,2022-10-10,Boulder,CO,ST008
C05083,Marcus Ashworth,Trailhead,2023-07-13,Bozeman,MT,ST003
C05084,Leila Ibarra,Trailhead,2022-09-23,Flagstaff,AZ,ST011
C05085,Priya Delacroix,None,2021-12-17,Tacoma,WA,ST007
C05086,Amara Ferreira,Summit,2024-12-02,Salt Lake City,UT,ST010
C05087,Otto Okonkwo,None,2021-03-10,Portland,OR,ST008
C05088,Ravi Okonkwo,Trailhead,2023-03-02,Boise,ID,ST005
C05089,Diego Hollis,Summit,2024-05-23,Sacramento,CA,ST016
C05090,Amara Ibarra,Trailhead,2020-02-01,Spokane,WA,ST010
C05091,Freya Vasquez,Trailhead,2023-08-12,Park City,UT,ST007
C05092,Alina Zielinski,Summit,2022-07-12,Reno,NV,ST012
C05093,Rosa Grimshaw,None,2021-06-15,Bozeman,MT,ST015
C05094,Lucian Ellery,Summit,2023-12-02,Spokane,WA,ST002
C05095,Theo Wexford,None,2022-05-03,Eugene,OR,ST013
C05096,Beatrix Zielinski,None,2022-01-07,Bozeman,MT,ST003
C05097,Amara Pemberton,None,2022-03-19,Flagstaff,AZ,ST012
C05098,Alina Grimshaw,Trailhead,2023-12-24,Missoula,MT,ST017
C05099,Elias Hollis,Trailhead,2022-08-26,Bozeman,MT,ST009
C05100,Nadia Ferreira,Trailhead,2020-04-29,Salt Lake City,UT,ST011
C05101,Alina Kowalski,Trailhead,2022-08-23,Flagstaff,AZ,ST006
C05102,Alina Okonkwo,None,2022-11-12,Salt Lake City,UT,ST010
C05103,Felix Pemberton,Trailhead,2020-07-14,Coeur d'Alene,ID,ST013
C05104,Elias Farrow,Summit,2021-04-01,Flagstaff,AZ,ST015
C05105,Elias Lindqvist,Trailhead,2024-05-17,Fort Collins,CO,ST010
C05106,Theo Kowalski,None,2022-10-15,Missoula,MT,ST010
C05107,Imani Yardley,Trailhead,2021-10-22,Seattle,WA,ST006
C05108,Elena Farrow,None,2021-09-01,Spokane,WA,ST018
C05109,Kenji Barros,Trailhead,2024-05-17,Bozeman,MT,ST010
C05110,Leila Marchetti,Summit,2022-08-12,Missoula,MT,ST010
C05111,Otto Ellery,Trailhead,2024-08-12,Bend,OR,ST016
C05112,Mateo Whitfield,Summit,2024-02-19,Tacoma,WA,ST012
C05113,Beatrix Ashworth,Summit,2023-01-19,Eugene,OR,ST006
C05114,Yara Hollis,Trailhead,2021-01-24,Boise,ID,ST012
C05115,Emrys Okonkwo,Trailhead,2022-11-19,Portland,OR,ST008
C05116,Ravi Ashworth,Trailhead,2023-02-18,Reno,NV,ST013
C05117,Lucian Wexford,Summit,2024-10-03,Seattle,WA,ST009
C05118,Callum Delacroix,None,2021-05-11,Denver,CO,ST015
C05119,Yara Marchetti,Alpine,2021-05-28,Bozeman,MT,ST012
C05120,Freya Ellery,Trailhead,2022-01-30,Coeur d'Alene,ID,ST012
C05121,Tobias Ibarra,Trailhead,2024-03-06,Denver,CO,ST013
C05122,Emrys Kowalski,None,2021-04-09,Denver,CO,ST007
C05123,Callum Nakamura,Summit,2024-12-07,Fort Collins,CO,ST001
C05124,Nadia Hollis,None,2022-03-17,Missoula,MT,ST008
C05125,Hugo Ellery,Trailhead,2021-08-20,Sacramento,CA,ST005
C05126,Elena Hollis,None,2023-06-25,Reno,NV,ST004
C05127,Leila Pemberton,Trailhead,2024-07-11,Bozeman,MT,ST006
C05128,Emrys Kowalski,Trailhead,2024-12-17,Park City,UT,ST013
C05129,Mateo Whitfield,None,2023-11-16,Eugene,OR,ST009
C05130,Hugo Grimshaw,None,2023-01-08,Park City,UT,ST012
C05131,Rosa Thorne,Trailhead,2024-07-06,Salt Lake City,UT,ST001
C05132,Alina Okonkwo,None,2021-01-09,Reno,NV,ST001
C05133,Imani Hollis,Trailhead,2024-12-25,Reno,NV,ST013
C05134,Elias Rasmussen,Trailhead,2024-07-11,Boise,ID,ST003
C05135,Imani Yardley,Summit,2022-12-09,Fort Collins,CO,ST006
C05136,Diego Yardley,Summit,2022-06-24,Park City,UT,ST011
C05137,Yara Nakamura,Trailhead,2024-03-09,Denver,CO,ST017
C05138,Elena Ashworth,Summit,2024-11-23,Salt Lake City,UT,ST001
C05139,Imani Marchetti,None,2023-02-20,Coeur d'Alene,ID,ST010
C05140,Saskia Sandoval,Trailhead,2020-05-16,Seattle,WA,ST017
C05141,Alina Nakamura,Alpine,2021-02-01,Seattle,WA,ST010
C05142,Marcus Zielinski,Summit,2024-02-04,Missoula,MT,ST015
C05143,Hugo Zielinski,None,2020-12-07,Fort Collins,CO,ST009
C05144,Diego Kowalski,Trailhead,2024-02-18,Flagstaff,AZ,ST014
C05145,Leila Vasquez,Summit,2024-07-31,Coeur d'Alene,ID,ST002
C05146,Diego Nakamura,Trailhead,2020-05-31,Missoula,MT,ST015
C05147,Greta Marchetti,Summit,2022-09-05,Salt Lake City,UT,ST003
C05148,Felix Vasquez,None,2021-06-29,Boulder,CO,ST007
C05149,Greta Pemberton,None,2024-12-28,Seattle,WA,ST011
C05150,Elena Ellery,None,2021-08-15,Tacoma,WA,ST002
C05151,Hugo Hollis,None,2024-06-23,Boise,ID,ST014
C05152,Freya Nakamura,None,2023-08-25,Spokane,WA,ST005
C05153,Amara Ferreira,Trailhead,2023-08-13,Sacramento,CA,ST009
C05154,Alina Whitfield,None,2022-11-06,Boulder,CO,ST006
C05155,Sana Whitfield,None,2022-01-27,Boise,ID,ST017
C05156,Lucian Grimshaw,Trailhead,2022-09-01,Salt Lake City,UT,ST016
C05157,Yara Kowalski,Trailhead,2023-11-12,Salt Lake City,UT,ST007
C05158,Freya Lindqvist,Trailhead,2024-06-08,Coeur d'Alene,ID,ST006
C05159,Mateo Pemberton,None,2022-10-16,Fort Collins,CO,ST017
C05160,Soren Wexford,Trailhead,2022-08-14,Bend,OR,ST005
C05161,Soren Thorne,None,2021-04-12,Flagstaff,AZ,ST017
C05162,Callum Whitfield,Trailhead,2021-12-10,Sacramento,CA,ST014
C05163,Saskia Pemberton,Trailhead,2023-06-10,Tacoma,WA,ST002
C05164,Kenji Ashworth,Alpine,2024-10-23,Salt Lake City,UT,ST009
C05165,Greta Marchetti,None,2021-05-28,Seattle,WA,ST007
C05166,Elena Okonkwo,Summit,2022-09-28,Denver,CO,ST002
C05167,Greta Hollis,None,2022-10-01,Seattle,WA,ST010
C05168,Alina Okonkwo,None,2024-02-26,Seattle,WA,ST008
C05169,Theo Pemberton,Summit,2022-12-18,Tacoma,WA,ST004
C05170,Amara Delacroix,Trailhead,2022-07-22,Salt Lake City,UT,ST009
C05171,Noor Okonkwo,Summit,2024-05-02,Salt Lake City,UT,ST018
C05172,Lucian Nakamura,Alpine,2024-12-31,Missoula,MT,ST016
C05173,Elias Zielinski,None,2022-02-22,Boise,ID,ST006
C05174,Nadia Vasquez,Trailhead,2021-10-25,Spokane,WA,ST005
C05175,Freya Farrow,None,2021-12-07,Coeur d'Alene,ID,ST005
C05176,Yara Vasquez,None,2021-01-23,Boise,ID,ST011
C05177,Amara Ferreira,Trailhead,2023-09-15,Flagstaff,AZ,ST001
C05178,Imani Ellery,Trailhead,2024-02-09,Boulder,CO,ST007
C05179,Noor Okonkwo,Trailhead,2021-04-19,Sacramento,CA,ST013
C05180,Elias Rasmussen,Summit,2023-07-21,Sacramento,CA,ST012
C05181,Emrys Whitfield,Alpine,2022-06-09,Park City,UT,ST015
C05182,Leila Barros,Trailhead,2023-02-17,Seattle,WA,ST006
C05183,Theo Whitfield,Trailhead,2022-04-27,Eugene,OR,ST011
C05184,Felix Okonkwo,None,2021-11-21,Denver,CO,ST018
C05185,Amara Ferreira,Trailhead,2020-02-02,Reno,NV,ST014
C05186,Freya Pemberton,Trailhead,2022-08-18,Tacoma,WA,ST008
C05187,Freya Ashworth,Trailhead,2021-05-17,Missoula,MT,ST017
C05188,Saskia Zielinski,Summit,2021-02-12,Boise,ID,ST014
C05189,Priya Nakamura,Alpine,2024-01-23,Boulder,CO,ST003
C05190,Elias Ellery,None,2021-09-05,Reno,NV,ST007
C05191,Amara Lindqvist,Trailhead,2023-06-02,Flagstaff,AZ,ST007
C05192,Hugo Pemberton,Trailhead,2024-06-23,Fort Collins,CO,ST010
C05193,Mateo Farrow,Trailhead,2021-07-01,Fort Collins,CO,ST009
C05194,Elias Zielinski,Summit,2020-07-04,Boulder,CO,ST007
C05195,Saskia Zielinski,Trailhead,2024-04-22,Coeur d'Alene,ID,ST012
C05196,Hugo Kowalski,Trailhead,2023-11-05,Park City,UT,ST005
C05197,Felix Ellery,Trailhead,2024-03-23,Seattle,WA,ST018
C05198,Alina Ashworth,Summit,2020-12-16,Coeur d'Alene,ID,ST006
C05199,Saskia Vasquez,Summit,2023-12-28,Salt Lake City,UT,ST001
C05200,Imani Sandoval,Trailhead,2022-07-19,Spokane,WA,ST018
C05201,Ravi Thorne,None,2023-01-20,Spokane,WA,ST003
C05202,Freya Hollis,Trailhead,2021-02-01,Tacoma,WA,ST008
C05203,Marcus Kowalski,Trailhead,2021-07-15,Denver,CO,ST017
C05204,Freya Halvorsen,Summit,2023-11-29,Coeur d'Alene,ID,ST015
C05205,Alina Pemberton,None,2024-11-06,Portland,OR,ST006
C05206,Soren Halvorsen,Trailhead,2024-11-19,Fort Collins,CO,ST011
C05207,Ravi Kowalski,Alpine,2022-09-09,Fort Collins,CO,ST017
C05208,Greta Ferreira,Alpine,2023-03-03,Tacoma,WA,ST007
C05209,Imani Lindqvist,None,2024-10-23,Tacoma,WA,ST011
C05210,Beatrix Whitfield,Trailhead,2023-11-07,Coeur d'Alene,ID,ST018
C05211,Lucian Pemberton,None,2024-09-11,Salt Lake City,UT,ST008
C05212,Theo Delacroix,None,2023-01-02,Reno,NV,ST017
C05213,Tobias Grimshaw,Trailhead,2020-11-01,Portland,OR,ST014
C05214,Nadia Nakamura,None,2022-07-18,Coeur d'Alene,ID,ST016
C05215,Rosa Rasmussen,Trailhead,2020-03-04,Sacramento,CA,ST013
C05216,Emrys Lindqvist,Summit,2022-06-22,Missoula,MT,ST010
C05217,Rosa Ashworth,None,2024-11-17,Denver,CO,ST009
C05218,Imani Delacroix,None,2020-09-22,Sacramento,CA,ST005
C05219,Kenji Yardley,Trailhead,2021-09-26,Reno,NV,ST012
C05220,Callum Yardley,Summit,2021-01-19,Eugene,OR,ST012
C05221,Ravi Grimshaw,Trailhead,2020-09-04,Bozeman,MT,ST004
C05222,Elias Okonkwo,Summit,2022-02-12,Spokane,WA,ST004
C05223,Yara Kowalski,Trailhead,2024-05-31,Park City,UT,ST009
C05224,Rosa Rasmussen,None,2023-05-28,Salt Lake City,UT,ST013
C05225,Saskia Lindqvist,Trailhead,2024-04-30,Eugene,OR,ST018
C05226,Amara Kowalski,Trailhead,2023-05-01,Coeur d'Alene,ID,ST005
C05227,Elena Farrow,None,2023-07-15,Denver,CO,ST002
C05228,Kenji Marchetti,Summit,2022-12-16,Reno,NV,ST014
C05229,Lucian Wexford,None,2020-03-18,Spokane,WA,ST010
C05230,Callum Kowalski,Trailhead,2024-07-11,Seattle,WA,ST004
C05231,Nadia Nakamura,Trailhead,2022-09-26,Boise,ID,ST005
C05232,Greta Vasquez,Trailhead,2024-08-04,Tacoma,WA,ST003
C05233,Diego Halvorsen,None,2020-02-24,Missoula,MT,ST015
C05234,Nadia Marchetti,Trailhead,2020-12-14,Reno,NV,ST001
C05235,Mateo Whitfield,Trailhead,2020-12-26,Salt Lake City,UT,ST011
C05236,Theo Nakamura,Summit,2021-09-12,Denver,CO,ST008
C05237,Diego Hollis,Trailhead,2023-10-28,Boise,ID,ST011
C05238,Otto Barros,Trailhead,2022-05-19,Eugene,OR,ST006
C05239,Greta Delacroix,Summit,2022-07-09,Denver,CO,ST015
C05240,Diego Wexford,None,2024-05-10,Fort Collins,CO,ST006
C05241,Ravi Okonkwo,None,2024-01-21,Park City,UT,ST006
C05242,Soren Ashworth,Summit,2022-07-15,Boulder,CO,ST003
C05243,Otto Marchetti,None,2024-09-07,Bend,OR,ST009
C05244,Marcus Rasmussen,Summit,2022-08-22,Sacramento,CA,ST017
C05245,Soren Vasquez,Trailhead,2024-10-08,Boise,ID,ST018
C05246,Kenji Farrow,Summit,2021-10-20,Tacoma,WA,ST001
C05247,Mateo Lindqvist,Alpine,2024-11-22,Denver,CO,ST006
C05248,Alina Okonkwo,Summit,2023-05-26,Boise,ID,ST013
C05249,Freya Ferreira,None,2024-10-23,Sacramento,CA,ST018
C05250,Nadia Delacroix,Summit,2022-10-13,Fort Collins,CO,ST015
C05251,Marcus Farrow,Trailhead,2021-06-14,Denver,CO,ST006
C05252,Leila Delacroix,Trailhead,2020-12-25,Missoula,MT,ST017
C05253,Sana Ashworth,None,2024-07-02,Fort Collins,CO,ST001
C05254,Saskia Farrow,None,2020-06-13,Bozeman,MT,ST002
C05255,Soren Delacroix,Trailhead,2021-06-17,Denver,CO,ST008
C05256,Lucian Vasquez,Trailhead,2022-07-20,Tacoma,WA,ST013
C05257,Alina Farrow,Trailhead,2022-10-26,Salt Lake City,UT,ST009
C05258,Hugo Lindqvist,None,2021-05-07,Boise,ID,ST017
C05259,Greta Yardley,None,2020-06-17,Sacramento,CA,ST008
C05260,Leila Vasquez,None,2024-03-20,Coeur d'Alene,ID,ST010
C05261,Diego Ferreira,Summit,2020-07-24,Spokane,WA,ST003
C05262,Elena Kowalski,Summit,2023-08-05,Boulder,CO,ST002
C05263,Ravi Lindqvist,Trailhead,2022-08-12,Sacramento,CA,ST014
C05264,Hugo Whitfield,None,2024-05-24,Park City,UT,ST014
C05265,Elias Halvorsen,Summit,2021-12-11,Tacoma,WA,ST001
C05266,Kenji Zielinski,Summit,2020-07-19,Salt Lake City,UT,ST018
C05267,Beatrix Vasquez,Trailhead,2021-05-05,Coeur d'Alene,ID,ST007
C05268,Emrys Kowalski,Trailhead,2021-02-08,Seattle,WA,ST004
C05269,Mateo Sandoval,Trailhead,2021-01-28,Flagstaff,AZ,ST015
C05270,Elena Farrow,None,2022-01-10,Seattle,WA,ST012
C05271,Callum Yardley,None,2023-01-02,Park City,UT,ST007
C05272,Mateo Halvorsen,Summit,2021-03-14,Spokane,WA,ST018
C05273,Theo Ferreira,None,2023-06-11,Coeur d'Alene,ID,ST009
C05274,Soren Farrow,Summit,2023-01-17,Boise,ID,ST017
C05275,Elena Yardley,None,2020-07-07,Seattle,WA,ST012
C05276,Tobias Thorne,None,2020-05-29,Portland,OR,ST017
C05277,Leila Sandoval,None,2020-03-22,Bend,OR,ST003
C05278,Rosa Farrow,Trailhead,2022-10-11,Boulder,CO,ST008
C05279,Emrys Ibarra,Alpine,2024-12-15,Salt Lake City,UT,ST018
C05280,Sana Kowalski,None,2020-05-17,Reno,NV,ST001
C05281,Priya Rasmussen,None,2020-06-08,Reno,NV,ST017
C05282,Otto Ashworth,None,2023-10-19,Park City,UT,ST004
C05283,Saskia Halvorsen,Alpine,2023-03-30,Seattle,WA,ST007
C05284,Marcus Thorne,Trailhead,2023-06-04,Salt Lake City,UT,ST006
C05285,Mateo Hollis,Trailhead,2020-08-16,Bend,OR,ST014
C05286,Lucian Ashworth,Trailhead,2023-02-02,Reno,NV,ST006
C05287,Diego Ashworth,Trailhead,2023-05-03,Park City,UT,ST001
C05288,Rosa Rasmussen,None,2023-08-23,Seattle,WA,ST005
C05289,Diego Ferreira,None,2021-11-09,Reno,NV,ST005
C05290,Emrys Pemberton,Trailhead,2022-09-02,Park City,UT,ST011
C05291,Diego Rasmussen,Summit,2024-05-09,Bozeman,MT,ST018
C05292,Freya Rasmussen,Summit,2020-08-13,Eugene,OR,ST002
C05293,Elena Nakamura,Summit,2024-02-26,Missoula,MT,ST012
C05294,Freya Yardley,Trailhead,2021-12-18,Salt Lake City,UT,ST006
C05295,Ravi Grimshaw,None,2020-02-26,Missoula,MT,ST016
C05296,Tobias Halvorsen,None,2023-07-24,Sacramento,CA,ST012
C05297,Diego Vasquez,None,2022-04-30,Boulder,CO,ST011
C05298,Ravi Pemberton,None,2020-12-19,Portland,OR,ST013
C05299,Otto Yardley,Summit,2021-09-17,Sacramento,CA,ST009
C05300,Ravi Ferreira,Summit,2024-06-04,Flagstaff,AZ,ST014
C05301,Felix Hollis,Trailhead,2021-12-04,Portland,OR,ST010
C05302,Beatrix Thorne,None,2024-03-06,Salt Lake City,UT,ST007
C05303,Elena Halvorsen,Summit,2020-06-10,Spokane,WA,ST007
C05304,Rosa Lindqvist,Trailhead,2024-12-16,Salt Lake City,UT,ST017
C05305,Tobias Hollis,None,2020-05-24,Salt Lake City,UT,ST017
C05306,Emrys Farrow,None,2021-03-19,Portland,OR,ST007
C05307,Felix Wexford,None,2024-03-14,Sacramento,CA,ST017
C05308,Saskia Zielinski,Summit,2023-09-12,Denver,CO,ST010
C05309,Emrys Ibarra,None,2020-07-14,Spokane,WA,ST011
C05310,Hugo Wexford,Alpine,2021-08-28,Salt Lake City,UT,ST008
C05311,Greta Thorne,Trailhead,2021-07-19,Missoula,MT,ST001
C05312,Imani Okonkwo,Trailhead,2022-02-13,Missoula,MT,ST005
C05313,Amara Whitfield,None,2020-02-02,Boulder,CO,ST004
C05314,Soren Pemberton,None,2023-02-14,Park City,UT,ST002
C05315,Greta Hollis,Summit,2024-11-21,Sacramento,CA,ST010
C05316,Greta Grimshaw,None,2023-09-22,Boise,ID,ST004
C05317,Soren Lindqvist,Summit,2020-06-11,Denver,CO,ST012
C05318,Diego Ibarra,Summit,2022-08-10,Coeur d'Alene,ID,ST016
C05319,Hugo Lindqvist,Summit,2020-11-16,Missoula,MT,ST013
C05320,Nadia Rasmussen,None,2022-12-01,Bozeman,MT,ST001
C05321,Saskia Barros,Trailhead,2023-02-03,Bozeman,MT,ST009
C05322,Kenji Sandoval,Summit,2021-09-02,Spokane,WA,ST009
C05323,Kenji Delacroix,None,2020-07-11,Missoula,MT,ST009
C05324,Freya Nakamura,Summit,2020-05-25,Reno,NV,ST005
C05325,Saskia Delacroix,Summit,2022-11-09,Park City,UT,ST018
C05326,Elena Ashworth,Alpine,2022-09-10,Denver,CO,ST011
C05327,Freya Yardley,Trailhead,2024-09-09,Denver,CO,ST012
C05328,Imani Vasquez,None,2023-08-01,Tacoma,WA,ST010
C05329,Elena Zielinski,None,2024-06-26,Fort Collins,CO,ST012
C05330,Imani Kowalski,Summit,2020-08-01,Portland,OR,ST018
C05331,Saskia Ibarra,None,2023-09-30,Coeur d'Alene,ID,ST009
C05332,Felix Ellery,Trailhead,2023-07-24,Missoula,MT,ST013
C05333,Felix Farrow,Summit,2023-08-17,Portland,OR,ST008
C05334,Callum Lindqvist,Summit,2023-05-06,Boulder,CO,ST018
C05335,Felix Vasquez,Trailhead,2020-05-19,Bozeman,MT,ST003
C05336,Lucian Zielinski,Trailhead,2020-03-08,Salt Lake City,UT,ST009
C05337,Theo Delacroix,Trailhead,2022-03-11,Sacramento,CA,ST011
C05338,Marcus Rasmussen,Summit,2022-06-19,Seattle,WA,ST006
C05339,Noor Ferreira,Trailhead,2024-01-12,Park City,UT,ST015
C05340,Callum Lindqvist,None,2023-09-11,Eugene,OR,ST015
C05341,Priya Vasquez,None,2022-11-11,Flagstaff,AZ,ST018
C05342,Noor Vasquez,Trailhead,2022-09-23,Flagstaff,AZ,ST008
C05343,Noor Ellery,None,2021-11-20,Salt Lake City,UT,ST015
C05344,Felix Pemberton,None,2021-12-06,Bend,OR,ST002
C05345,Nadia Rasmussen,None,2021-05-25,Flagstaff,AZ,ST016
C05346,Otto Barros,Summit,2022-03-09,Tacoma,WA,ST010
C05347,Nadia Marchetti,Trailhead,2020-02-01,Eugene,OR,ST003
C05348,Saskia Ferreira,Trailhead,2020-06-10,Salt Lake City,UT,ST003
C05349,Callum Ashworth,Alpine,2024-10-29,Flagstaff,AZ,ST005
C05350,Emrys Pemberton,Summit,2020-02-14,Flagstaff,AZ,ST014
C05351,Callum Barros,Trailhead,2021-09-01,Denver,CO,ST018
C05352,Noor Yardley,Trailhead,2023-03-05,Eugene,OR,ST008
C05353,Elias Grimshaw,None,2023-01-13,Reno,NV,ST018
C05354,Kenji Wexford,Summit,2023-09-28,Missoula,MT,ST001
C05355,Felix Ferreira,Summit,2021-02-12,Bend,OR,ST016
C05356,Hugo Zielinski,None,2021-11-29,Boulder,CO,ST011
C05357,Diego Grimshaw,None,2022-06-04,Boise,ID,ST015
C05358,Tobias Zielinski,None,2024-09-05,Reno,NV,ST017
C05359,Sana Okonkwo,None,2021-05-26,Portland,OR,ST004
C05360,Alina Ferreira,Trailhead,2022-10-29,Portland,OR,ST005
C05361,Yara Ibarra,Trailhead,2022-10-21,Tacoma,WA,ST016
C05362,Felix Delacroix,Trailhead,2023-03-27,Park City,UT,ST016
C05363,Amara Delacroix,Summit,2022-12-06,Coeur d'Alene,ID,ST012
C05364,Emrys Barros,Trailhead,2022-12-13,Fort Collins,CO,ST001
C05365,Noor Pemberton,None,2022-11-17,Bend,OR,ST015
C05366,Nadia Halvorsen,Trailhead,2023-03-01,Tacoma,WA,ST010
C05367,Amara Ashworth,None,2024-11-07,Missoula,MT,ST009
C05368,Kenji Marchetti,None,2021-11-27,Reno,NV,ST013
C05369,Elena Delacroix,None,2024-02-14,Sacramento,CA,ST010
C05370,Felix Ibarra,None,2021-08-14,Missoula,MT,ST011
C05371,Felix Kowalski,None,2021-06-06,Portland,OR,ST001
C05372,Sana Farrow,Trailhead,2022-02-14,Denver,CO,ST017
C05373,Ravi Barros,None,2022-03-27,Portland,OR,ST014
C05374,Freya Yardley,None,2023-08-18,Boise,ID,ST010
C05375,Marcus Zielinski,None,2022-03-26,Sacramento,CA,ST007
C05376,Diego Yardley,None,2021-04-06,Seattle,WA,ST011
C05377,Theo Vasquez,Summit,2020-11-06,Flagstaff,AZ,ST010
C05378,Amara Vasquez,Trailhead,2024-04-16,Denver,CO,ST005
C05379,Greta Marchetti,None,2022-01-09,Seattle,WA,ST007
C05380,Elena Pemberton,Trailhead,2024-03-13,Seattle,WA,ST005
C05381,Beatrix Ferreira,None,2021-03-31,Missoula,MT,ST002
C05382,Lucian Lindqvist,Trailhead,2020-10-23,Park City,UT,ST011
C05383,Sana Thorne,None,2023-07-10,Tacoma,WA,ST001
C05384,Kenji Farrow,Summit,2023-09-04,Bozeman,MT,ST012
C05385,Felix Pemberton,Summit,2023-07-04,Seattle,WA,ST005
C05386,Freya Vasquez,None,2021-06-02,Reno,NV,ST015
C05387,Diego Nakamura,None,2021-05-01,Tacoma,WA,ST006
C05388,Marcus Grimshaw,None,2024-07-10,Fort Collins,CO,ST003
C05389,Elias Wexford,Trailhead,2024-08-29,Portland,OR,ST005
C05390,Diego Grimshaw,None,2022-04-05,Flagstaff,AZ,ST010
C05391,Priya Grimshaw,Trailhead,2020-08-09,Park City,UT,ST012
C05392,Otto Lindqvist,None,2022-08-22,Boulder,CO,ST011
C05393,Amara Ellery,Summit,2022-07-22,Park City,UT,ST002
C05394,Priya Sandoval,Trailhead,2022-01-13,Seattle,WA,ST011
C05395,Emrys Yardley,Summit,2024-05-06,Fort Collins,CO,ST013
C05396,Rosa Grimshaw,Trailhead,2020-09-25,Park City,UT,ST015
C05397,Callum Ellery,Summit,2023-11-22,Eugene,OR,ST010
C05398,Saskia Ashworth,Summit,2021-09-14,Seattle,WA,ST013
C05399,Yara Kowalski,Summit,2020-07-19,Bend,OR,ST017
C05400,Leila Zielinski,None,2024-06-26,Reno,NV,ST005
C05401,Otto Wexford,Summit,2022-07-01,Spokane,WA,ST005
C05402,Leila Barros,Summit,2023-11-26,Flagstaff,AZ,ST004
C05403,Priya Yardley,None,2021-05-25,Reno,NV,ST012
C05404,Hugo Ellery,Summit,2023-05-19,Coeur d'Alene,ID,ST007
C05405,Greta Ellery,None,2020-12-15,Sacramento,CA,ST002
C05406,Yara Nakamura,None,2023-02-05,Sacramento,CA,ST003
C05407,Priya Wexford,Alpine,2024-03-08,Seattle,WA,ST003
C05408,Noor Okonkwo,Summit,2021-04-09,Denver,CO,ST017
C05409,Kenji Delacroix,Summit,2024-06-09,Bend,OR,ST005
C05410,Priya Delacroix,Trailhead,2023-04-01,Reno,NV,ST013
C05411,Kenji Pemberton,Summit,2022-05-17,Spokane,WA,ST018
C05412,Beatrix Wexford,Trailhead,2024-06-29,Salt Lake City,UT,ST011
C05413,Mateo Halvorsen,Trailhead,2023-04-18,Eugene,OR,ST007
C05414,Greta Yardley,None,2023-04-24,Flagstaff,AZ,ST001
C05415,Callum Okonkwo,Alpine,2024-09-21,Bend,OR,ST009
C05416,Diego Okonkwo,Summit,2023-11-02,Portland,OR,ST004
C05417,Emrys Pemberton,Trailhead,2022-11-12,Portland,OR,ST010
C05418,Noor Thorne,Summit,2020-09-15,Flagstaff,AZ,ST011
C05419,Priya Hollis,Trailhead,2022-03-17,Denver,CO,ST014
C05420,Emrys Sandoval,Trailhead,2020-02-22,Bend,OR,ST009
C05421,Elena Sandoval,None,2022-02-21,Fort Collins,CO,ST016
C05422,Elena Okonkwo,None,2020-02-05,Portland,OR,ST003
C05423,Amara Ashworth,Trailhead,2021-02-10,Boise,ID,ST018
C05424,Felix Vasquez,Summit,2024-11-18,Coeur d'Alene,ID,ST005
C05425,Rosa Pemberton,None,2021-05-16,Seattle,WA,ST007
C05426,Imani Okonkwo,Trailhead,2024-05-29,Denver,CO,ST009
C05427,Felix Yardley,None,2022-05-17,Bend,OR,ST008
C05428,Hugo Marchetti,Summit,2024-02-28,Bozeman,MT,ST006
C05429,Diego Nakamura,Trailhead,2024-02-12,Tacoma,WA,ST014
C05430,Soren Yardley,None,2020-03-28,Fort Collins,CO,ST016
C05431,Felix Okonkwo,Trailhead,2021-08-22,Reno,NV,ST004
C05432,Kenji Ellery,None,2022-06-10,Eugene,OR,ST006
C05433,Kenji Hollis,Trailhead,2022-07-23,Denver,CO,ST013
C05434,Felix Ferreira,Summit,2024-03-25,Coeur d'Alene,ID,ST005
C05435,Lucian Wexford,Trailhead,2021-02-10,Tacoma,WA,ST003
C05436,Tobias Pemberton,None,2021-11-28,Fort Collins,CO,ST009
C05437,Greta Sandoval,Summit,2022-03-25,Boulder,CO,ST014
C05438,Amara Vasquez,Trailhead,2021-07-01,Bend,OR,ST006
C05439,Amara Pemberton,None,2020-12-29,Boulder,CO,ST018
C05440,Theo Ferreira,Summit,2023-12-07,Sacramento,CA,ST002
C05441,Lucian Barros,Summit,2022-02-08,Seattle,WA,ST017
C05442,Tobias Marchetti,Summit,2022-04-22,Eugene,OR,ST004
C05443,Ravi Vasquez,None,2020-05-08,Portland,OR,ST009
C05444,Theo Marchetti,None,2023-02-28,Denver,CO,ST008
C05445,Noor Nakamura,Trailhead,2023-11-08,Seattle,WA,ST009
C05446,Hugo Marchetti,None,2020-10-18,Fort Collins,CO,ST002
C05447,Rosa Sandoval,Trailhead,2021-02-10,Missoula,MT,ST002
C05448,Theo Yardley,Summit,2022-09-16,Tacoma,WA,ST008
C05449,Leila Thorne,Summit,2023-09-04,Tacoma,WA,ST012
C05450,Hugo Ferreira,None,2024-03-17,Bozeman,MT,ST003
